query,case_title,case_url
Article 23,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors (With Other ... on 31 October, 2002",https://indiankanoon.org/docfragment/665015/?formInput=Article%2023
Article 23,"People'S Union For Democratic Rights ... vs Union Of India & Others on 18 September, 1982",https://indiankanoon.org/docfragment/496663/?formInput=Article%2023
Article 23,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 23,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 23,"Rita Mishra And Ors. Etc. Etc. vs Director, Primary Education, Bihar And ... on 23 July, 1987",https://indiankanoon.org/docfragment/604644/?formInput=Article%2023
Article 23,"Association Of Medical Super ... vs Union Of India on 19 August, 2019",https://indiankanoon.org/docfragment/199035715/?formInput=Article%2023
Article 23,"Section 12 in The Legal Services Authorities Act, 1987
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/81155499/
Article 23,"Sanjit Roy vs State Of. Rajasthan on 20 January, 1983",https://indiankanoon.org/docfragment/1150530/?formInput=Article%2023
Article 24,"Section 357 in The Code of Criminal Procedure, 1973
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/1705664/
Article 24,"Article 24 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1540780/
Article 24,"People'S Union For Democratic Rights ... vs Union Of India & Others on 18 September, 1982",https://indiankanoon.org/docfragment/496663/?formInput=Article%2024
Article 24,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 24,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 24,"M/S. Honda Cars India Ltd., Uttar ... vs Dcit (Ltu), New Delhi on 18 August, 2017",https://indiankanoon.org/docfragment/21058559/?formInput=Article%2024
Article 24,"Deputy Commissioner Of Income Tax ... vs M/S Ibm India Pvt Ltd , Bangalore on 16 November, 2018",https://indiankanoon.org/docfragment/166907997/?formInput=Article%2024
Article 24,"Maersk Tankers Singapore P. Ltd., ... vs The Acit, Inter. Taxa., Rajkot, ... on 30 November, 2022",https://indiankanoon.org/docfragment/17334354/?formInput=Article%2024
Article 24,"Mitsubishi Corporation India Pvt. ... vs Dcit, Circle- 16(2), New Delhi on 22 September, 2017",https://indiankanoon.org/docfragment/122427784/?formInput=Article%2024
Article 24,"Apl Co. Pte Ltd., Mumbai vs Adit (Int'L Taxation)-1(1), Mumbai on 16 February, 2017",https://indiankanoon.org/docfragment/64892747/?formInput=Article%2024
Article 25,"Section 357 in The Code of Criminal Procedure, 1973
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/1705664/
Article 25,"Article 25 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/631708/
Article 25,"Article 26 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1858991/
Article 25,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/512761/?formInput=Article%2025
Article 25,"The Commissioner, Hindu Religious ... vs Sri Lakshmindra Thirtha Swamiar Of Sri ... on 16 April, 1954",https://indiankanoon.org/docfragment/1430396/?formInput=Article%2025
Article 25,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 25,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 25,"Javed & Ors vs State Of Haryana & Ors on 30 July, 2003",https://indiankanoon.org/docfragment/1572027/?formInput=Article%2025
Article 25,"Pannalal Bansilal Pitti & Ors. Etc vs State Of Andhra Pradesh & Anr on 17 January, 1996",https://indiankanoon.org/docfragment/1494202/?formInput=Article%2025
Article 25,"Christian Medical College Vellore & Ors vs Union Of India And Ors on 18 July, 2013",https://indiankanoon.org/docfragment/54508777/?formInput=Article%2025
Article 26,"Article 26 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1858991/
Article 26,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/512761/?formInput=Article%2026
Article 26,"The Commissioner, Hindu Religious ... vs Sri Lakshmindra Thirtha Swamiar Of Sri ... on 16 April, 1954",https://indiankanoon.org/docfragment/1430396/?formInput=Article%2026
Article 26,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 26,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 26,"Pannalal Bansilal Pitti & Ors. Etc vs State Of Andhra Pradesh & Anr on 17 January, 1996",https://indiankanoon.org/docfragment/1494202/?formInput=Article%2026
Article 26,"Dr. Subramanian Swamy vs State Of Tamil Nadu & Ors on 6 December, 2014",https://indiankanoon.org/docfragment/196164116/?formInput=Article%2026
Article 26,"Article 334 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1649954/
Article 26,"Sri Adi Visheshwara Of Kashi Vishwanath ... vs State Of U.P. And Ors on 14 March, 1997",https://indiankanoon.org/docfragment/923604/?formInput=Article%2026
Article 26,"Acharaya Maharajshri ... vs The State Of Gujarat & Ors on 3 October, 1974",https://indiankanoon.org/docfragment/527065/?formInput=Article%2026
Article 27,"Article 27 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/211413/
Article 27,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 27,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 27,"Kidangazhi Manakkal Narayanan ... vs State Of Madras, Represented By The ... on 11 September, 1953",https://indiankanoon.org/docfragment/724540/?formInput=Article%2027
Article 27,"Surksh Chandra Chiman Lal Shah vs Union Of India And Ors. on 14 February, 1975",https://indiankanoon.org/docfragment/631213/?formInput=Article%2027
Article 27,"Prafull Goradia vs Union Of India on 28 January, 2011",https://indiankanoon.org/docfragment/709044/?formInput=Article%2027
Article 27,"The State Of Maharashtra, Through ... vs Mr. Rahul Alias Raosaheb Dashrath ... on 17 October, 2003",https://indiankanoon.org/docfragment/491454/?formInput=Article%2027
Article 27,"Dr.Surbahmaniam Swamy vs State Of Kerala on 27 January, 2011",https://indiankanoon.org/docfragment/1816970/?formInput=Article%2027
Article 27,"The State Of Gujarat vs I.R.C.G. on 29 August, 2017",https://indiankanoon.org/docfragment/154859092/?formInput=Article%2027
Article 27,"Novartis Ag Represented By It'S Power Of ... vs Union Of India (Uoi) Through The ... on 6 August, 2007",https://indiankanoon.org/docfragment/39241151/?formInput=Article%2027
Article 28,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/512761/?formInput=Article%2028
Article 28,"Article 28 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1734560/
Article 28,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 28,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 28,"Sindhi Education Society & Anr vs Chief Secretary,Govt.Of Nct Of ... on 8 July, 2010",https://indiankanoon.org/docfragment/168450156/?formInput=Article%2028
Article 28,"T.A.K. Mohideen Pichai Taraganar vs Tinnevelly Mills Co. Ltd. And Ors. on 1 November, 1927",https://indiankanoon.org/docfragment/1614093/?formInput=Article%2028
Article 28,"S.S. Jain Sabha (Of Rawalpindi), Delhi ... vs Union Of India And Ors. on 5 February, 1975",https://indiankanoon.org/docfragment/493894/?formInput=Article%2028
Article 28,"Constituent Assembly Debates On 19 November, 1948",https://indiankanoon.org/docfragment/682692/?formInput=Article%2028
Article 28,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/1596666/?formInput=Article%2028
Article 28,"Dr.S.Krishna Sarma vs Kanthimathy Plantations Pvt.Ltd on 11 January, 2010",https://indiankanoon.org/docfragment/1724795/?formInput=Article%2028
Article 29,"Article 15 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/609295/
Article 29,"Article 30 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1983234/
Article 29,Constitution of India,https://indiankanoon.org/doc/237570/
Article 29,"Article 29 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1888152/
Article 29,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/512761/?formInput=Article%2029
Article 29,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors (With Other ... on 31 October, 2002",https://indiankanoon.org/docfragment/665015/?formInput=Article%2029
Article 29,"THE CONSTITUTION (FIRST AMENDMENT) ACT, 1951",https://indiankanoon.org/doc/136460171/
Article 29,"The Ahmedabad St. Xaviers College ... vs State Of Gujarat & Anr on 26 April, 1974",https://indiankanoon.org/docfragment/703393/?formInput=Article%2029
Article 29,"Society For Un-Aided P.School Of Raj vs U.O.I & Anr on 12 April, 2012",https://indiankanoon.org/docfragment/154958944/?formInput=Article%2029
Article 29,"Pramati Educational & Cultural ... vs Union Of India & Ors on 6 May, 2014",https://indiankanoon.org/docfragment/32468867/?formInput=Article%2029
Article 30,"Article 15 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/609295/
Article 30,"Article 30 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1983234/
Article 30,Constitution of India,https://indiankanoon.org/doc/237570/
Article 30,"Ashoka Kumar Thakur vs Union Of India & Ors on 10 April, 2008",https://indiankanoon.org/docfragment/63489929/?formInput=Article%2030
Article 30,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",https://indiankanoon.org/docfragment/512761/?formInput=Article%2030
Article 30,"Islamic Academy Of Education And ... vs State Of Karnataka And Others on 14 August, 2003",https://indiankanoon.org/docfragment/1978528/?formInput=Article%2030
Article 30,"P.A. Inamdar & Ors vs State Of Maharashtra & Ors on 12 August, 2005",https://indiankanoon.org/docfragment/1390531/?formInput=Article%2030
Article 30,"T.M.A. Pai Foundation & Ors vs State Of Karnataka & Ors (With Other ... on 31 October, 2002",https://indiankanoon.org/docfragment/665015/?formInput=Article%2030
Article 30,"The Ahmedabad St. Xaviers College ... vs State Of Gujarat & Anr on 26 April, 1974",https://indiankanoon.org/docfragment/703393/?formInput=Article%2030
Article 30,"Society For Un-Aided P.School Of Raj vs U.O.I & Anr on 12 April, 2012",https://indiankanoon.org/docfragment/154958944/?formInput=Article%2030
Article 31,"Article 226 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1712542/
Article 31,"Article 227 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1331149/
Article 31,"Article 19 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1218090/
Article 31,"Article 22 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/581566/
Article 31,"Article 300A in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/120077007/
Article 31,"Article 31 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/354224/
Article 31,"Article 30 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1983234/
Article 31,"Union Of India vs Tarsem Singh on 19 September, 2019",https://indiankanoon.org/docfragment/92512441/?formInput=Article%2031
Article 31,"Article 38 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1673816/
Article 31,"Article 225 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/12910/
Article 32,"Article 226 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1712542/
Article 32,"Article 227 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1331149/
Article 32,"Article 19 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1218090/
Article 32,"Article 32 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/981147/
Article 32,"Article 22 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/581566/
Article 32,"Article 300A in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/120077007/
Article 32,"L. Chandra Kumar vs Union Of India And Others on 18 March, 1997",https://indiankanoon.org/docfragment/1152518/?formInput=Article%2032
Article 32,"Article 31 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/354224/
Article 32,"Article 26 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1858991/
Article 32,"Article 30 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1983234/
Article 33,"Article 33 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/829916/
Article 33,"Article 35 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/448465/
Article 33,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
Article 33,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",https://indiankanoon.org/doc/39266478/
Article 33,"Reliance Industries Limited & Anr vs Union Of India on 23 May, 2014",https://indiankanoon.org/docfragment/156247141/?formInput=Article%2033
Article 33,"R. Viswan & Others vs Union Of India & Others on 6 May, 1983",https://indiankanoon.org/docfragment/374187/?formInput=Article%2033
Article 33,"Union Of India And Others vs Ex. Flt. Lt. G.S. Bajwa on 2 May, 2003",https://indiankanoon.org/docfragment/681931/?formInput=Article%2033
Article 33,"Union Of India vs Ld. Cdr. Annie Nagaraja, Executive ... on 17 March, 2020",https://indiankanoon.org/docfragment/25678827/?formInput=Article%2033
Article 33,"Secr.,Ministry Of Defence vs Babita Puniya on 17 February, 2020",https://indiankanoon.org/docfragment/117198144/?formInput=Article%2033
Article 33,"Ex. Major N.R. Ajwani & Ors. vs Union Of India & Ors. on 8 July, 1994",https://indiankanoon.org/docfragment/423881/?formInput=Article%2033
Article 34,"Article 35 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/448465/
Article 34,"Article 34 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/846153/
Article 34,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",https://indiankanoon.org/doc/50073852/
